distance_to_merchant,hour_of_day,is_weekend,budget_utilization,merchant_regret_rate,dwell_time,purchase_occurred
108,19,1,0.4474561005870763,0.9329920305104165,356,0
44,10,0,0.5009503494514039,0.3736949212391598,553,0
53,3,0,0.9881597651249414,0.29479093126061495,39,0
348,23,0,0.6026239733826347,0.3701759355882128,414,0
375,2,0,0.8491871550275334,0.2615823026342038,522,0
427,7,1,0.5217280423726717,0.9347388027614745,211,0
72,12,0,0.8648618757448743,0.4272755052252758,267,0
489,0,1,0.7067449781143085,0.6770232285019094,553,0
475,4,1,0.8081975656215413,0.6958019886226554,513,0
328,3,1,0.942804881915036,0.3658053934739651,61,0
139,14,0,0.4803240427032964,0.33267935693243056,77,0
170,14,1,0.14416654376318327,0.4488170281485666,535,0
73,13,0,0.1814579916207003,0.8004210873698394,370,0
301,17,0,0.5946009202182433,0.854639072633798,192,0
403,17,1,0.25563272876406584,0.8469919714557254,532,0
216,22,1,0.8031712929090731,0.8821989287870785,187,1
314,18,0,0.23469430116569046,0.8579576364693287,520,0
441,15,0,0.7238668867315418,0.5010943402412122,203,0
395,20,0,0.7262947925408436,0.2351899179223237,205,0
16,18,0,0.8428408785711023,0.046806424334431496,113,0
300,17,0,0.6123995874212835,0.06522032233622244,563,0
439,6,0,0.5733618193878962,0.6789736506322251,447,0
383,18,1,0.8415063888764376,0.12561896228561875,346,0
276,23,1,0.6233451283865029,0.637352067026467,356,0
370,8,1,0.0044375945501085035,0.9110074077554948,194,0
176,3,0,0.7416749783105779,0.9584581019006722,589,0
472,11,0,0.579554701892469,0.37731955835289066,374,0
58,0,0,0.8703603410742893,0.09328766746556372,112,0
420,21,0,0.6782896699212684,0.34654728466157914,116,0
139,2,0,0.06306152451721525,0.16402300639049372,177,0
470,13,0,0.8136956326947758,0.37563424972360315,84,0
274,4,1,0.4231710475007229,0.28861016836472597,41,0
231,20,0,0.8792069780381876,0.04527895852700203,237,0
460,3,0,0.9153368895857991,0.25792562831006827,344,0
21,14,1,0.07646532997694733,0.04962333850042677,99,0
245,9,1,0.9884647128041998,0.3080111767702596,134,0
218,15,0,0.09799546155525296,0.7039610283340636,351,0
265,15,1,0.9447024848778112,0.4509699525206593,590,0
14,12,0,0.6604031957240954,0.019232559293066,393,0
189,2,0,0.6842147322670539,0.9206999501926171,565,0
135,8,1,0.9924506638351187,0.9637609283357171,199,1
381,13,1,0.15971387643919,0.9304363435370581,466,0
79,16,1,0.16715590459848295,0.9188662069506123,400,0
207,9,1,0.7328338029196086,0.8065175238694436,432,0
106,2,1,0.9125145053602257,0.9191151099611501,197,1
19,10,0,0.010178343845059334,0.12553545118570175,213,0
241,22,0,0.6702382228578561,0.5284138132715173,494,0
404,3,1,0.5697609263405361,0.06961808777187717,585,0
306,22,0,0.26977287816197704,0.9195528867968591,92,1
76,15,1,0.18636257759637143,0.8861077140288146,419,0
458,18,0,0.5335665196888831,0.27480436294410826,104,0
91,22,0,0.864290774135595,0.5354284122877454,64,0
160,7,0,0.3018304368629897,0.14572449595493564,399,0
110,11,1,0.9122963123462573,0.1368138372268446,493,0
366,18,0,0.4264641639898168,0.7719644026369179,454,0
33,5,1,0.26019045444002276,0.5639755701446424,307,0
237,2,0,0.11109013306317339,0.573944985483539,595,0
370,1,1,0.624746362324158,0.614353153653263,167,0
273,6,0,0.7716648770727533,0.08061494251782153,512,0
303,19,0,0.6461692190706156,0.005704393099965621,158,0
263,1,1,0.7778811905382694,0.3130199006210218,390,0
497,23,1,0.34782022352411224,0.33775130180621515,1,0
491,6,1,0.13547573948676006,0.16587928089272996,8,0
327,22,1,0.6812078668538925,0.5077194896555447,509,0
408,1,1,0.9049189874779517,0.3139575218754158,469,0
265,12,0,0.29352515276852054,0.1440285085004971,504,0
235,19,1,0.3374883132533284,0.09241533611107833,21,0
23,18,1,0.9128202130511874,0.8700044404945881,420,1
356,16,0,0.8034879410864991,0.49147005476722994,325,0
181,8,0,0.2469067615871674,0.8993056670768771,88,0
305,20,1,0.6033897123012755,0.08324633947277837,81,0
367,10,0,0.9520124549256495,0.38475882684865204,325,0
377,1,0,0.1411178723136638,0.6033699948794103,457,0
239,14,0,0.351145186104158,0.5359687285607088,427,0
262,19,0,0.28046046195313135,0.021710333241088953,571,0
378,16,1,0.8368576119105211,0.9831888514624264,96,1
321,2,1,0.7325439660693104,0.27994335727018815,598,0
215,10,1,0.2196026897364588,0.012335831600097102,453,0
407,9,0,0.045199458856068464,0.03684503099098846,291,0
168,16,0,0.26304657077428906,0.0776282377304559,344,0
33,5,1,0.14203051491396057,0.28692347740128477,577,0
268,4,1,0.5528930235947868,0.39469086717516033,315,0
227,19,0,0.47253425565254725,0.6739906145775494,573,0
177,1,0,0.22916592556170956,0.16762236902084482,274,0
330,5,0,0.5592024574928001,0.016814647821236983,158,0
215,0,0,0.9105477997980441,0.5517501936327897,383,0
132,12,1,0.8094803390560079,0.31096391359125,509,0
259,23,0,0.822177339900513,0.9782373802313323,467,1
111,13,0,0.856080842106848,0.14530717463804954,327,0
107,10,0,0.8248220757532638,0.34915769045802947,365,0
358,4,0,0.318262371371111,0.04704771183942014,284,0
407,8,1,0.3979053210069312,0.6426911735439643,235,0
227,23,0,0.9005215085263648,0.9603268632752858,307,1
475,17,1,0.35276794290433666,0.998579395807487,546,0
85,2,0,0.8250623581389083,0.5940907612923269,167,0
96,11,1,0.13304764670462654,0.8491501525330087,93,0
45,16,0,0.7433607079673696,0.9346777213429279,229,1
413,12,1,0.04386442782881694,0.8607036663755117,302,0
499,3,0,0.04127033837947269,0.7979469503804689,247,0
341,21,0,0.3406852730510189,0.4959822082646608,480,0
350,1,0,0.9937343057977304,0.311159598447431,395,0
172,15,0,0.6048459360724784,0.6834652526193136,494,0
269,7,0,0.9073774001303471,0.9072128958699373,268,1
415,1,0,0.8833423255946921,0.46136658756781146,139,0
410,5,1,0.8162715309178254,0.5718424088007052,51,0
278,6,1,0.45348403166078377,0.9649924578323171,463,0
171,10,1,0.7854670252951736,0.5343671886509744,263,0
401,1,0,0.7331491891331341,0.0868339900429611,361,0
225,0,0,0.8703280910748298,0.7910319503581772,494,1
17,12,1,0.2572636235991783,0.9210821647065673,541,1
3,23,0,0.7078944360011469,0.22618948815156037,337,0
353,14,0,0.25649887587664144,0.3073980724740589,191,0
428,8,0,0.9208897163506452,0.12407593195785815,533,0
374,9,1,0.5776964277810911,0.17408589884649217,8,0
263,10,0,0.08142890559931049,0.8123418651233744,585,0
204,4,0,0.18640866563983816,0.6635534792228649,319,0
386,10,1,0.7449496870401341,0.07242783107550765,502,0
279,15,1,0.918818092018957,0.9641593163461208,525,1
278,21,0,0.9673670134146478,0.7373790593226256,106,1
430,19,0,0.7866822962355794,0.3257573096525951,571,0
174,9,1,0.027386775192355994,0.48958103391258645,78,0
192,1,0,0.9265745290513184,0.9192220354945642,313,1
277,2,0,0.2458194588832624,0.14540067060400275,54,0
443,20,1,0.9798444834854386,0.680169325346905,436,0
264,23,1,0.07869595030850685,0.9422739703140001,267,1
270,16,1,0.7073083031474167,0.8157287919095053,270,0
461,9,0,0.02701516919169522,0.39096017028160146,585,0
72,8,0,0.48530336864097723,0.5033158859770873,246,0
160,14,0,0.7392001336295746,0.23587289410821777,474,0
160,6,1,0.6480222126742069,0.27308184646935585,118,0
181,22,1,0.06931871936422462,0.9574772117067395,465,0
186,10,1,0.3516002023197351,0.46812598266639294,593,0
372,18,1,0.9534776284961772,0.6264695300293522,511,0
473,0,1,0.7030239678860567,0.06338450656305794,589,0
479,18,1,0.20118668719908883,0.3310911264743299,224,0
182,11,1,0.6187266462865711,0.7054014827879125,330,0
89,20,1,0.2292622619587964,0.35732898644887046,133,0
23,7,1,0.18034733132919567,0.8785004569456125,473,1
202,11,1,0.3439796816416719,0.4641596256643774,373,0
196,22,0,0.40742764435104384,0.2769322014088491,193,0
200,12,0,0.20660381765692337,0.25082287266831305,523,0
380,17,1,0.015035962523125557,0.7524714884148354,572,0
392,11,1,0.8741271678300929,0.09392126836700054,513,0
360,7,1,0.7423039142072982,0.6810998627481397,71,0
381,13,1,0.6117957789841219,0.8415324113419302,46,0
215,18,0,0.5324166025127419,0.2793302484358663,489,0
318,7,0,0.26895808522957154,0.4689736562700948,124,0
65,6,0,0.12425904297025236,0.9654982272213507,557,0
162,19,0,0.41394900569237636,0.20063040123767129,335,0
232,17,1,0.5742299034730005,0.7715596666058085,577,0
72,13,1,0.4212310137665103,0.2770588573268701,63,0
356,8,0,0.181193680137553,0.4700251637455706,395,0
465,17,0,0.5771183095098293,0.0015962294994662507,380,0
91,0,1,0.23605997740348394,0.5150158632612806,1,0
429,22,0,0.07873997900033614,0.02838092475458709,191,0
223,6,1,0.8890876458111113,0.8479840603381265,518,1
445,23,1,0.10133812853845259,0.04655512324275157,22,0
169,21,1,0.9560927467673038,0.7132154820069827,74,1
499,1,1,0.33334079384062076,0.9359703591899375,72,0
169,5,0,0.5464702840499961,0.19442528410160498,3,0
427,13,0,0.16521653051035767,0.9770478555676408,507,0
289,19,0,0.9923369228228843,0.9096309677294911,146,1
475,9,1,0.018854401478212934,0.7305137325414995,269,0
224,3,1,0.5547849365588291,0.4990155583672202,68,0
238,22,0,0.6855377606687424,0.9204068546804952,321,1
267,16,0,0.792004468608453,0.180155555600927,161,0
273,22,0,0.2526428161883467,0.05610738153951422,560,0
97,21,1,0.4903939091378845,0.2606500552942256,523,0
292,0,0,0.3805429533529212,0.2719067266085937,322,0
351,5,0,0.04055433671964437,0.1686587188655161,360,0
67,21,0,0.9157174347750842,0.4544437153079177,513,0
83,11,0,0.4538113315919573,0.30451784229512024,410,0
366,14,1,0.13156412280706842,0.5434883645386603,432,0
30,9,0,0.9111286238086453,0.07897133055142225,515,0
324,4,1,0.9214676967667319,0.07393243632237667,384,0
141,15,0,0.6995831466161001,0.3723347046331529,378,0
277,12,1,0.4325157459408021,0.8219316802577982,152,0
453,14,0,0.27434353299253267,0.6087278284998543,111,0
471,3,0,0.6157041881555486,0.8105230256971074,159,0
329,8,1,0.44939332414707,0.995496665289924,463,0
224,5,1,0.9696161369921245,0.8868699400303723,157,1
162,17,0,0.7006849629111076,0.47245065584692203,206,0
197,6,1,0.6417410611740252,0.27560934757559497,314,0
309,19,1,0.46825077564975837,0.02525561356300443,206,0
382,1,0,0.7276258575112269,0.4116794626997391,16,0
117,19,0,0.44477821613374713,0.8364590240839511,502,0
178,18,0,0.11542899856091837,0.5693897349656338,141,0
65,8,1,0.8737497186593358,0.6379457220371255,180,0
25,13,1,0.5121863019644263,0.05082716640498075,476,0
181,6,0,0.7146184931086833,0.7718270239403376,535,0
373,3,0,0.17874951372245906,0.4253894603268923,125,0
351,10,0,0.04150787740038697,0.6127435204305234,116,0
104,21,0,0.9143846916800323,0.1191861156024,202,0
223,18,0,0.06350145966527598,0.9048148320073042,200,0
186,7,0,0.5822671504949638,0.9533038604685452,587,0
314,12,0,0.06367517489205066,0.9092622181019671,448,0
298,21,0,0.23658259123813175,0.011616384102930533,336,0
72,15,0,0.5098636568729273,0.7621234378551516,119,0
287,3,1,0.15952035803456188,0.04848446238143134,446,0
246,0,1,0.8304128514568205,0.26181560753273025,417,0
182,3,1,0.8011051845431791,0.006515970351136269,405,0
90,22,0,0.13765462838227782,0.9346435971549716,339,0
128,1,0,0.2645271546375252,0.5898196258952535,131,0
338,18,1,0.7549586852693433,0.8672669871079441,440,0
388,18,0,0.010217379039080043,0.18294026256384177,104,0
276,0,0,0.22807307190106774,0.14592491289902387,27,0
306,23,0,0.3307120211004231,0.8613786086489248,422,0
464,19,1,0.6495728691930663,0.5088900100712761,257,0
84,9,0,0.38673101178290015,0.8927280760955703,328,0
398,20,1,0.521025358950833,0.2291465038419329,287,0
202,21,0,0.29931600382856416,0.9081515975231017,544,1
388,9,1,0.1906911114322838,0.2869886564408626,430,0
268,22,0,0.6329621329323115,0.9280528009362717,516,1
346,20,1,0.10818809149975928,0.2332078789221942,480,0
444,17,1,0.9783147774943897,0.5046292917832239,323,0
309,11,1,0.9391332505098023,0.6641923581032094,580,0
131,10,1,0.9598452157507282,0.9665746180369671,576,1
74,14,1,0.8354577838673388,0.6290247035880607,142,0
78,14,1,0.3111880512286467,0.08708877957056471,259,0
457,14,0,0.17934413905768676,0.3459208453610201,118,0
201,19,1,0.22954293027203976,0.46108167543574163,169,0
25,12,0,0.22872667276564906,0.8471444530595067,376,0
188,16,0,0.20044987486571963,0.14242240253381866,358,0
289,16,0,0.3586669192412548,0.005199973012829928,199,0
295,21,1,0.27578257475783285,0.34838891655365267,369,0
47,15,0,0.0988738254538184,0.30743833708358137,251,0
1,8,0,0.45344297268395206,0.8003078010687865,171,1
28,18,0,0.634635597259553,0.3697882217390087,383,0
98,13,1,0.8922825148594563,0.37511895025658326,168,0
290,20,0,0.7942975955153535,0.4898197342485757,341,0
79,3,1,0.39396611624974465,0.5377223982861205,311,0
235,13,1,0.029480635629220764,0.5717314823245582,544,0
357,11,1,0.3998366760919422,0.33943179037100435,328,0
230,19,0,0.13633907987158445,0.5173177599636474,132,0
287,2,0,0.3694553625059247,0.19481712470473467,114,0
418,22,1,0.5016291137108543,0.4224232910256396,136,0
392,3,1,0.3441606641050289,0.0754785924564646,91,0
269,21,1,0.44931153405836555,0.783642892191443,354,1
172,21,1,0.6305495576742725,0.6511511423241507,177,0
323,18,1,0.9154191945527335,0.10255695062371806,127,0
253,0,0,0.6663042208636684,0.4115231490411496,393,0
326,9,0,0.8830498761119897,0.8646470537313045,138,1
174,9,0,0.49033968010927076,0.5267417390902088,326,0
34,2,1,0.4969610003054271,0.22996252892549862,404,0
417,0,0,0.658672112934172,0.07620650741492896,477,0
68,11,1,0.5820749876101464,0.2878537341771338,546,0
436,14,0,0.019281293669322297,0.51556418814539,101,0
28,15,1,0.5370667842082942,0.9511711520095134,319,1
238,10,0,0.1047446999781465,0.38695373074444994,188,0
66,20,1,0.1486725233745747,0.8242111185749778,536,0
478,2,1,0.6769380407031053,0.48281364654096237,465,0
449,20,0,0.9215044050489927,0.22181135534797813,160,0
419,15,0,0.9253734867110236,0.11875536025368072,461,0
416,1,0,0.9404888833011515,0.4041812534484458,9,0
476,19,1,0.8709043313257838,0.33815995111371233,49,0
72,17,1,0.7236191219191309,0.787040745805703,514,0
346,22,0,0.15891123679629793,0.5252060848331525,259,0
368,16,0,0.42733697875117094,0.2716908398224406,502,0
310,13,1,0.28774623766314433,0.11587002969019411,391,0
261,17,0,0.5430915052129887,0.769770143819735,536,0
183,1,1,0.44978085052591754,0.3859404747735449,87,0
322,13,0,0.25539839655222196,0.4481676288567371,575,0
232,9,0,0.9856387484544097,0.5147979673998206,562,0
277,19,0,0.4702564256020799,0.9137878218382444,452,0
348,6,0,0.6483813848822879,0.4192305393527268,140,0
473,1,0,0.7921817610529014,0.8030529415111781,314,0
297,19,1,0.08077396969769313,0.6162174997115067,343,0
168,0,0,0.7951151843743861,0.5340064591780687,135,0
457,13,1,0.8624369987481598,0.7135411739353165,363,1
138,4,0,0.8458992032604992,0.2714418119103261,466,0
344,2,0,0.2061455186577117,0.8538936329389168,29,0
63,20,0,0.8596562145098958,0.8571717232195666,206,1
347,16,1,0.19015358542592897,0.5391786433605857,277,0
314,13,1,0.2560125757222851,0.913511425400568,345,0
341,8,1,0.09346936878300727,0.6392289401025534,522,0
422,1,1,0.4857606655588512,0.6790606161612296,521,0
441,7,0,0.8868456057649604,0.6183144172597614,2,0
166,21,1,0.22486008768471977,0.8159015335634332,434,0
476,14,0,0.3953545566046375,0.5788174206894316,461,0
186,23,1,0.1497887984290368,0.356624955608859,333,0
234,15,0,0.6578851625942702,0.4609223073569714,554,0
399,5,1,0.5106635594570795,0.12664022660732777,522,0
35,19,1,0.845222878087439,0.06699939151647827,272,0
165,5,1,0.31698054523176966,0.3071312931169823,430,0
415,6,0,0.860245401339685,0.6487143058276152,413,0
374,12,1,0.41198762015241486,0.23885487950642892,34,0
436,10,1,0.34453654965142455,0.6577537950477875,152,0
160,22,1,0.5641620421679678,0.8253323543615734,81,1
301,16,0,0.18805575795967933,0.5190931026246263,194,0
14,13,0,0.8385581403618507,0.6148075174908054,78,0
171,17,0,0.1291212517489725,0.025958532781349963,519,0
373,20,1,0.6386478374324551,0.23922728830405715,140,0
416,22,0,0.8067114994844437,0.09617907276967608,278,0
359,6,1,0.4712095684781159,0.4967805355578988,585,0
375,15,0,0.48216223432720384,0.9621805073431643,465,0
141,19,1,0.36130978907425637,0.5379956668850389,395,0
328,21,1,0.097123481883015,0.44632281000909935,596,0
47,19,0,0.15803401145204754,0.65077301291995,341,0
158,3,1,0.19150990011328306,0.25229800411373704,364,0
219,22,1,0.36252044116407955,0.8435985849534782,60,1
212,21,0,0.4942038992740627,0.5508471775658964,84,0
65,11,1,0.8480649347216513,0.4307767939827922,448,0
449,12,1,0.6195224287066642,0.3057269012309112,405,0
13,13,0,0.3904567160302812,0.17265139474794766,234,0
416,19,0,0.6347324912262915,0.674741964253933,120,0
453,4,1,0.37354794142360626,0.7733511291385117,468,0
331,3,1,0.5635456518461018,0.6098619854994335,545,0
442,5,1,0.9462767705996566,0.020965937439273552,476,0
395,19,0,0.07066597355960524,0.6068696455332958,560,0
207,20,0,0.2740471401154675,0.3093017956991533,478,0
118,11,0,0.028471632511608225,0.2853917012175059,83,0
220,14,0,0.7476071281926271,0.5566174688613559,554,0
110,10,0,0.7977752532623366,0.8799657466869232,379,0
6,14,0,0.7324393852715219,0.35822195120636435,19,0
29,18,1,0.9650661725283174,0.9273299855883725,563,1
47,3,0,0.38319032918821727,0.6038279694994146,318,0
498,14,1,0.18318425126650018,0.15798024405319933,123,0
95,6,0,0.8198908243822404,0.9092738335895046,383,1
495,21,0,0.6198252963530048,0.07857371880535302,239,0
366,4,1,0.18710342778532785,0.12221385413208674,478,0
277,1,1,0.9821226661030329,0.012016882315564303,534,0
310,21,1,0.042056553872225955,0.7105519850906556,497,0
259,14,0,0.36352242705585247,0.4287590642420893,513,0
143,13,1,0.2183099725997214,0.7659057899590442,228,0
289,18,1,0.1255443346955447,0.5922423596282219,451,0
43,3,1,0.7242813419949249,0.38982184468402026,434,0
430,6,0,0.7996950941987859,0.20413888094695276,488,0
121,5,0,0.5559776927300509,0.13471529379975833,153,0
23,14,0,0.10333474190324454,0.3163202423809318,269,0
207,16,0,0.4606825594302656,0.12963516519081253,14,0
87,0,1,0.9188591954500972,0.45528789631263056,239,0
40,11,1,0.5472683519629534,0.06704555744444252,379,0
491,11,0,0.2513553191688319,0.6523416509823878,228,0
234,9,1,0.24745699838861557,0.6354172980611473,106,0
194,5,1,0.7789167129218362,0.3377988063387054,103,0
320,8,1,0.291187806803351,0.5804766919051138,53,0
160,13,1,0.09184740848245565,0.08997049471459895,391,0
219,2,1,0.23730857886550116,0.3750837009511665,421,0
332,11,0,0.5388199413560885,0.3190980269817325,356,0
258,11,0,0.3164012576246813,0.42292598003477844,20,0
247,12,0,0.4034733223201291,0.4287625189773203,85,0
141,2,1,0.4146239901853943,0.6900547914634924,523,0
405,4,0,0.5102897794580632,0.4566615536249069,398,0
31,4,0,0.3449262068427872,0.8321561501578025,72,1
453,5,1,0.9843918781193929,0.9770795087128784,49,1
467,17,0,0.026788350730438282,0.95008722047792,594,0
333,19,0,0.1307889429178989,0.5047627234527626,415,0
453,3,0,0.013224898234752591,0.027266024159591673,599,0
464,0,0,0.5903038557350692,0.28532050732637815,249,0
17,12,1,0.7936037041460359,0.02037029057294515,271,0
371,12,0,0.5807567971865051,0.9271209441124147,33,0
486,18,0,0.46204071447674233,0.8956597041262008,239,0
208,10,0,0.15761482585100717,0.6889315275778389,558,0
214,15,0,0.9442283354600827,0.8308684939456706,321,1
208,20,0,0.25084853234460647,0.20056165087863542,470,0
141,23,0,0.08498015932950809,0.9505744346523692,423,1
286,16,0,0.022720663583835288,0.4233389534952088,324,0
151,8,0,0.6513416845137497,0.7092111936435438,535,0
141,12,1,0.8280400530590203,0.9049099017611603,452,1
286,12,1,0.6522870984684465,0.48499986873712964,475,0
379,7,1,0.7139051454736624,0.03866178723283764,254,0
353,9,0,0.5085183131388592,0.06541424338455049,221,0
251,18,1,0.024929693526845154,0.4454589839306722,421,0
337,21,1,0.35046094049277265,0.81925759873303,585,1
164,0,0,0.8355357571169093,0.7733637648381223,490,1
379,15,1,0.4487908131882462,0.1752600089554851,114,0
42,15,1,0.37493212337195336,0.19949934625385046,56,0
419,9,1,0.1407468363917842,0.1079197362534503,211,0
436,5,0,0.9276214773870046,0.4321690608321961,435,0
457,14,0,0.22088301400995392,0.8896081733832871,36,0
418,10,1,0.8399849269476126,0.5092531010871068,392,0
441,6,0,0.605779858731961,0.9742579815428417,425,0
189,3,1,0.5347525944010953,0.6609002541388883,8,0
242,18,1,0.8273351675048985,0.47997894973327626,328,0
367,12,0,0.938545404023804,0.7766384609136905,456,1
261,23,1,0.7689174207643271,0.6378814010191312,110,0
306,10,0,0.5457671263838251,0.8861159504982246,546,0
159,8,1,0.7278203021006889,0.43115206155386954,21,0
15,18,0,0.5823524986568016,0.5876268861415866,474,0
299,6,0,0.6372231010537154,0.7899319579666126,292,0
76,0,0,0.101669147498607,0.5518696739577641,379,0
381,19,0,0.46654071361624094,0.4856411774399473,494,0
37,8,1,0.7389477967449642,0.7966637224520406,361,0
29,15,1,0.38496672572389723,0.3814024465518473,494,0
218,20,0,0.5206427795037665,0.43564248117555293,285,0
499,11,0,0.2726247283213964,0.7672001135442443,115,0
67,22,1,0.13782586429798394,0.6426128475723722,527,0
239,13,0,0.7728931934854354,0.6170175926185839,27,0
470,8,0,0.3507590554379174,0.22609727603001628,589,0
207,9,0,0.08010821473465668,0.4208819052972851,585,0
99,1,0,0.19135384216539053,0.5668654793981022,85,0
79,16,0,0.40701072917438763,0.8580873486772375,216,0
165,23,1,0.5688196695233073,0.17063255313077186,134,0
84,7,0,0.6291968519249657,0.4078683628695181,552,0
31,5,1,0.6696800082473018,0.24108050061716124,231,0
231,15,1,0.8998890015403822,0.7103653280725294,400,1
168,12,0,0.35505520514731215,0.3073301235803627,572,0
91,20,0,0.4091247170823129,0.3638753518899923,53,0
141,17,0,0.7519798996248654,0.789579809822184,130,0
157,7,0,0.07318993466051016,0.45031821563816754,31,0
469,20,1,0.005450463414367057,0.6582351325949196,297,0
223,18,1,0.8778112557416309,0.6960014998934152,332,0
97,18,0,0.2996450071441098,0.9425229920407298,170,0
395,7,1,0.20068755305596997,0.21609674168982984,42,0
178,20,0,0.33576092056766116,0.10295345497128905,488,0
137,4,0,0.4819933142489844,0.6695662016722602,177,0
321,8,0,0.905782643831569,0.9000473828730567,133,1
188,2,0,0.5166174039002855,0.9464638335720955,39,0
231,14,0,0.6509725941594605,0.16250999615391892,440,0
53,13,1,0.7508242489529797,0.47949754656821353,2,0
49,18,0,0.8397732935635739,0.5455884272462567,68,0
62,4,1,0.8007177752752412,0.8340379935909028,129,1
378,14,0,0.5528136903929537,0.7823695647329754,572,0
75,0,1,0.7206970572879059,0.23923016065904812,555,0
365,8,0,0.7516781509736413,0.5566150098826601,225,0
333,9,0,0.20577288892061207,0.09563791325425142,511,0
254,23,1,0.06787841613336776,0.9307226281121864,430,1
453,6,0,0.1717991675196362,0.0957903681528024,338,0
251,16,1,0.23244622041092577,0.4219649845864033,493,0
334,16,1,0.08389150198241935,0.831931543452602,429,0
319,15,1,0.744452393447617,0.216021887923036,216,0
129,21,1,0.8285634094372963,0.7944024196605644,278,1
363,10,1,0.07866662053463425,0.9869594486040614,418,0
213,2,1,0.2385377898697162,0.638642589682568,300,0
205,17,1,0.9193508583018971,0.2290017322361857,4,0
316,9,0,0.7384328004527778,0.08349035828041085,460,0
48,13,0,0.2699350023729806,0.6163405073161846,383,0
415,8,1,0.8741491951808754,0.2349295361747653,303,0
318,15,1,0.8628231715236339,0.8509855484463855,198,1
211,9,1,0.6978424703922131,0.005001044980198488,292,0
115,6,1,0.3036403691848255,0.40330590263550936,19,0
391,22,0,0.1064512622430922,0.6931981554968705,370,0
493,11,0,0.9524438157177645,0.33221258567600664,408,0
26,10,0,0.40457892243116245,0.7179632310574777,150,1
317,5,0,0.09018630110696357,0.33343439615016246,151,0
21,7,1,0.4899253531977834,0.173620963629889,434,0
483,8,1,0.007212221851943479,0.6928411960794318,556,0
313,16,1,0.8718992884237716,0.7903061116809216,541,1
453,15,0,0.5637435194539532,0.5573097952275882,397,0
429,20,0,0.9380563948543987,0.010731148443825389,53,0
161,5,1,0.09255764316645732,0.24362149345560713,564,0
375,19,1,0.8697717481419451,0.24364244728632367,235,0
365,13,1,0.4119439536707882,0.020813008053220394,230,0
423,2,1,0.6483436560003707,0.08046621269212817,306,0
238,2,0,0.7013942891564459,0.30551270369691996,486,0
79,5,1,0.0720279510173244,0.6394417711003562,201,0
305,11,1,0.6217029399800146,0.18244324259170863,426,0
418,3,0,0.2529786089197915,0.6774071428877277,329,0
256,3,1,0.5247587721236773,0.3153074840766109,427,0
103,10,0,0.15199302447050667,0.9830209721142488,376,0
92,23,1,0.41009455658997873,0.11536648080074396,444,0
337,19,0,0.8961907130882697,0.21561816971016357,548,0
267,5,0,0.5342367928770528,0.34072018813811966,455,0
467,8,0,0.22487865432024823,0.9754392468632572,241,0
80,9,0,0.17988101308504312,0.8119868654453315,270,0
114,21,0,0.3369699071387502,0.6069326599859259,397,0
140,19,1,0.5644859435978062,0.26179133353686246,194,0
464,10,1,0.1873990778142216,0.5701518169959717,572,0
68,4,0,0.28176970151131,0.41780401821235613,287,0
301,22,0,0.9344344049188207,0.06091633164581123,582,0
305,23,1,0.5678978782591134,0.42420357262956143,160,0
98,1,1,0.20461502066955284,0.3486680096052692,472,0
204,16,0,0.25857622382169176,0.7288965443253297,155,0
26,9,1,0.40836639996913904,0.23802336646641653,387,0
104,16,1,0.6056172243833591,0.26133025931151943,520,0
124,7,1,0.9199173701310407,0.3635034440305438,563,0
20,13,1,0.6694266549548208,0.18118021200254875,543,0
173,6,1,0.24274160370210596,0.46286195643974937,474,0
226,12,0,0.044571113664478745,0.134045666088486,200,0
494,7,1,0.7961400612785436,0.8656001921754631,190,0
68,20,1,0.5906013009398097,0.00193388370509473,101,0
73,17,1,0.8186481063847921,0.5062455873144047,65,0
376,3,0,0.10290571555505623,0.6607319205114026,369,0
294,23,1,0.8254522105665865,0.34599360667958434,169,0
372,0,1,0.11457578994122819,0.9070090132653044,298,0
87,14,1,0.7395820453362274,0.1032024107246795,324,0
236,1,0,0.808888357831901,0.695981326807431,350,0
358,23,1,0.10527585738517287,0.7306870600330705,401,0
451,17,1,0.8718465628119697,0.5697973300581441,88,0
482,21,0,0.5451961193211448,0.045323704858480696,383,0
441,0,1,0.733556586043253,0.7269845819073021,157,0
51,7,0,0.9071778549321261,0.8817095423736582,244,1
67,12,0,0.30122971395067544,0.10778591175140462,164,0
18,12,1,0.9461743892089707,0.3336322094275107,250,0
286,9,1,0.971829964322629,0.41259068940078947,577,0
362,14,1,0.9725391847261945,0.8840088238991217,363,1
494,7,1,0.6178124954437307,0.5396528443666995,82,0
210,2,0,0.22184432967713208,0.23201751749862787,418,0
461,23,1,0.9567117850417587,0.7639034549646209,54,1
323,22,1,0.6722291749134219,0.6090674379732642,430,0
260,18,1,0.5937090973783579,0.4075445176589443,577,0
466,8,0,0.994099841436667,0.23515119042960375,13,0
235,9,0,0.07012144769023243,0.02189759747128317,478,0
94,17,1,0.3382053911956473,0.8441197907832546,549,0
446,8,1,0.3537702484864974,0.40623237351143904,193,0
267,0,0,0.5539906051286203,0.46784732963560693,199,0
49,15,0,0.38647184788753575,0.6566860958166212,5,0
485,21,0,0.4174626662483736,0.3988496445959131,253,0
445,23,1,0.17381691859221016,0.9120625866893717,320,0
302,2,1,0.7753850615058849,0.6753378584399321,473,0
